Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.00 2746559/2746559     std::_Niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [45]
[44]     0.0    0.01    0.00 2746559         std::_Iter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [44]
                0.00    0.00 2746559/24767877     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [36]
-----------------------------------------------
                0.00    0.00  786431/2746559     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [29]
                0.00    0.01 1960128/2746559     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_backward_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [32]
[45]     0.0    0.00    0.01 2746559         std::_Niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [45]
                0.01    0.00 2746559/2746559     std::_Iter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [44]
-----------------------------------------------
                0.00    0.01      38/38          std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [47]
[46]     0.0    0.00    0.01      38         std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [46]
                0.01    0.00  262143/262143      std::move_iterator<std::string*>::operator*() const [50]
                0.00    0.00  262143/262143      void std::_Construct<std::string, std::string>(std::string*, std::string&&) [79]
                0.00    0.00  262181/262181      bool std::operator!=<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [154]
                0.00    0.00  262143/530304      std::string* std::__addressof<std::string>(std::string&) [145]
                0.00    0.00  262143/262143      std::move_iterator<std::string*>::operator++() [155]
-----------------------------------------------
                0.00    0.01      38/38          std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&) [48]
[47]     0.0    0.00    0.01      38         std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [47]
                0.00    0.01      38/38          std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [46]
-----------------------------------------------
                0.00    0.01      38/38          std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [49]
[48]     0.0    0.00    0.01      38         std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&) [48]
                0.00    0.01      38/38          std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [47]
-----------------------------------------------
                0.00    0.01      38/38          void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [41]
[49]     0.0    0.00    0.01      38         std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [49]
                0.00    0.01      38/38          std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&) [48]
                0.00    0.00      76/76          std::move_iterator<std::string*> std::__make_move_if_noexcept_iterator<std::string*, std::move_iterator<std::string*> >(std::string*) [178]
-----------------------------------------------
                0.01    0.00  262143/262143      std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [46]
[50]     0.0    0.01    0.00  262143         std::move_iterator<std::string*>::operator*() const [50]
                0.00    0.00  262143/4196290865     std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [8]
-----------------------------------------------
                0.00    0.00       3/7997625     SearchElement(std::string, std::string) [85]
                0.00    0.00     116/7997625     std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [95]
                0.00    0.00 1572863/7997625     std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [19]
                0.00    0.00 1572864/7997625     bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [26]
                0.01    0.00 4851779/7997625     FindMatchIndexes() [9]
[51]     0.0    0.01    0.00 7997625         std::vector<int, std::allocator<int> >::size() const [51]
-----------------------------------------------
                0.00    0.00       3/7077891     void std::vector<int, std::allocator<int> >::_M_insert_aux<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [93]
                0.00    0.00 2359296/7077891     decltype (_S_construct({parm#1}, {parm#2}, (forward<int const&>)({parm#3}))) std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [21]
                0.00    0.00 2359296/7077891     std::enable_if<std::allocator_traits<std::allocator<int> >::__construct_helper<int<int const&> >::value, void>::type std::allocator_traits<std::allocator<int> >::_S_construct<int, int const&>(std::allocator<int>&, int*, int const&) [22]
                0.00    0.00 2359296/7077891     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [24]
[52]     0.0    0.01    0.00 7077891         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [52]
-----------------------------------------------
                0.01    0.00 3932160/3932160     std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [38]
[53]     0.0    0.01    0.00 3932160         std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [53]
                0.00    0.00 3932160/3932160     __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [127]
-----------------------------------------------
                0.00    0.00       3/2754920     void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [115]
                0.00    0.00       3/2754920     void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [118]
                0.00    0.00     291/2754920     void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [89]
                0.00    0.00  133184/2754920     void __gnu_cxx::new_allocator<std::string>::construct<std::string, std::string>(std::string*, std::string&&) [80]
                0.00    0.00  262143/2754920     void std::_Construct<std::string, std::string>(std::string*, std::string&&) [79]
                0.01    0.00 2359296/2754920     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [24]
[54]     0.0    0.01    0.00 2754920         operator new(unsigned long, void*) [54]
-----------------------------------------------
                0.01    0.00  786432/1572864     std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [19]
                0.01    0.00  786432/1572864     bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [26]
[55]     0.0    0.01    0.00 1572864         std::vector<int, std::allocator<int> >::end() const [55]
                0.00    0.00 1572864/3932160     __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [126]
-----------------------------------------------
                0.01    0.00  919488/919488      void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [25]
[56]     0.0    0.01    0.00  919488         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [56]
                0.00    0.00 3544512/7996992     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [125]
                0.00    0.00 2100992/3408035     std::remove_reference<int&>::type&& std::move<int&>(int&) [128]
                0.00    0.00 1181504/1181504     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator--() [136]
-----------------------------------------------
                0.01    0.00  786432/786432      int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [60]
[57]     0.0    0.01    0.00  786432         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [57]
-----------------------------------------------
                0.01    0.00  786432/786432      bool std::__equal_aux<int const*, int const*>(int const*, int const*, int const*) [59]
[58]     0.0    0.01    0.00  786432         bool std::__equal<true>::equal<int>(int const*, int const*, int const*) [58]
-----------------------------------------------
                0.00    0.01  786432/786432      bool std::equal<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [35]
[59]     0.0    0.00    0.01  786432         bool std::__equal_aux<int const*, int const*>(int const*, int const*, int const*) [59]
                0.01    0.00  786432/786432      bool std::__equal<true>::equal<int>(int const*, int const*, int const*) [58]
